image_path,human_label,allowed_clip_labels,optional_text_boxes,optional_object_boxes,source,notes













A couple of men standing and sitting around an exercise bike with a green neon light."
raw/train2014/COCO_train2014_000000242721.jpg,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[232, 426, 259, 450], [217, 580, 256, 612], [218, 546, 278, 580], [187, 312, 200, 381], [210, 449, 254, 472], [232, 378, 278, 393]]","[[0, 303, 60, 581]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0543; n_text_boxes=6; caption=a coin meter that is used for parking
raw/train2014/COCO_train2014_000000243187.jpg,zebra,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[20, 391, 74, 407], [154, 391, 191, 408], [74, 391, 155, 408]]","[[296, 193, 489, 311], [67, 151, 216, 300], [424, 170, 590, 303], [192, 167, 317, 300]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0872; n_text_boxes=3; caption=Four zebras are standing in a row in tall grass.
raw/train2014/COCO_train2014_000000246573.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[368, 280, 410, 298]]","[[12, 361, 240, 585]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1822; n_text_boxes=1; caption=Two people crossing the street in front of a double decker bus in an urban area.
raw/train2014/COCO_train2014_000000249804.jpg,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[214, 4, 225, 82], [312, 93, 357, 110], [308, 68, 337, 88], [170, 1, 211, 79]]","[[211, 160, 499, 272], [0, 155, 158, 292]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.172; n_text_boxes=4; caption=Street workers in orange jackets outside working with a traffic signal.
raw/train2014/COCO_train2014_000000249869.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[205, 132, 236, 150], [535, 398, 585, 412]]","[[66, 28, 190, 217], [2, 59, 108, 225], [308, 106, 450, 204]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0862; n_text_boxes=2; caption=A woman sitting on the floor holding a bunch of ripe bananas.
raw/train2014/COCO_train2014_000000250226.jpg,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[588, 433, 639, 481]]","[[2, 238, 346, 448], [255, 259, 512, 341]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2352; n_text_boxes=1; caption=Some large planes are sitting together on a runway
raw/train2014/COCO_train2014_000000251230.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[392, 152, 470, 187]]","[[49, 203, 465, 381]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2893; n_text_boxes=1; caption=A yellow and blue bus is going down the street.
raw/train2014/COCO_train2014_000000251804.jpg,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[110, 389, 230, 404], [352, 339, 445, 388]]","[[447, 270, 549, 475]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0681; n_text_boxes=2; caption=A young boy sitting on a chair in front of a table with pizza on it.
raw/train2014/COCO_train2014_000000253332.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[267, 124, 302, 147], [39, 186, 71, 209], [72, 124, 103, 145]]","[[194, 197, 438, 367], [367, 277, 512, 369]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1577; n_text_boxes=3; caption=Two vehicles driving down the road near a building.
raw/train2014/COCO_train2014_000000253686.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[30, 608, 246, 619]]","[[68, 185, 406, 279]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1163; n_text_boxes=1; caption=a girl with an umbrella in the rain
raw/train2014/COCO_train2014_000000253712.jpg,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[192, 523, 277, 542], [69, 384, 167, 405], [170, 575, 298, 616], [114, 460, 164, 485], [184, 460, 275, 482], [115, 565, 188, 586], [174, 382, 306, 404], [124, 515, 193, 539], [237, 485, 271, 510], [171, 484, 226, 509], [55, 547, 100, 567], [60, 460, 98, 484], [55, 575, 150, 613], [58, 526, 126, 546], [150, 409, 208, 429], [67, 410, 124, 430], [102, 297, 146, 353], [59, 485, 119, 511], [61, 436, 97, 458], [113, 434, 239, 458]]","[[271, 28, 502, 282]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1634; n_text_boxes=20; caption=A no parking sign that is very confusing with a teddy bear sitting on top.
raw/train2014/COCO_train2014_000000253906.jpg,hot dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[185, 376, 223, 407]]","[[202, 206, 395, 290]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0596; n_text_boxes=1; caption=A man eating a hog dog on a bun.
raw/train2014/COCO_train2014_000000254296.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[446, 235, 495, 277]]","[[436, 269, 598, 462]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1018; n_text_boxes=1; caption=A motorcycle that is parked in front of a building.
raw/train2014/COCO_train2014_000000255898.jpg,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[338, 128, 403, 170], [199, 65, 244, 88]]","[[234, 227, 402, 414], [335, 53, 451, 251], [241, 32, 338, 232], [184, 2, 277, 178]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1023; n_text_boxes=2; caption=a plate of pizza sits on a checkered table cover
raw/train2014/COCO_train2014_000000256755.jpg,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[284, 430, 359, 454], [345, 410, 452, 433]]","[[285, 1, 452, 388]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2104; n_text_boxes=2; caption=A bottle of alcohol on top of a table next to a glass.
raw/train2014/COCO_train2014_000000256808.jpg,giraffe,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[5, 367, 53, 397], [49, 376, 79, 397], [43, 343, 75, 366], [14, 386, 46, 410]]","[[123, 90, 374, 231], [0, 123, 170, 264]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1295; n_text_boxes=4; caption=A giraffe is licking a mans face at the zoo.
raw/train2014/COCO_train2014_000000257162.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[414, 224, 456, 241], [565, 0, 604, 16]]","[[28, 255, 527, 411]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2656; n_text_boxes=2; caption=a gray truck that is carrying men sitting on top
raw/train2014/COCO_train2014_000000257588.jpg,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[23, 457, 96, 472]]","[[1, 93, 405, 382]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3801; n_text_boxes=1; caption=a black and white cat standing next to a mirror on the floor
raw/train2014/COCO_train2014_000000257663.jpg,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[188, 106, 242, 123]]","[[151, 117, 275, 245]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0581; n_text_boxes=1; caption=A clock tower sitting in front of a few buildings.
raw/train2014/COCO_train2014_000000257666.jpg,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[540, 424, 618, 434]]","[[45, 161, 605, 322]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3194; n_text_boxes=1; caption=A propeller plane sitting on an airport runway.
raw/train2014/COCO_train2014_000000258073.jpg,orange,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[441, 50, 550, 134], [140, 128, 165, 164], [282, 112, 329, 166], [285, 86, 325, 105], [203, 130, 228, 166], [440, 17, 524, 47]]","[[315, 118, 640, 480]]",coco_text_cic,"coco_text_set=val; dominant_area_frac=0.383; n_text_boxes=6; caption=A fruit stand containing oranges, lemons and bananas."
raw/train2014/COCO_train2014_000000258794.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[451, 48, 493, 64]]","[[121, 88, 417, 342], [58, 12, 215, 220]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2447; n_text_boxes=1; caption=A white and red bus driving down a street.
raw/train2014/COCO_train2014_000000258894.jpg,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[168, 170, 284, 223], [184, 101, 243, 119], [291, 130, 375, 148], [284, 116, 328, 131], [223, 204, 270, 219], [275, 136, 392, 161]]","[[9, 71, 187, 277], [90, 272, 303, 379], [235, 325, 339, 431]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1815; n_text_boxes=6; caption=there are many small desserts on a small plate next to a cup of coffee
raw/train2014/COCO_train2014_000000259030.jpg,cow,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[304, 310, 351, 329], [352, 310, 407, 328], [406, 310, 497, 329]]","[[65, 161, 176, 292], [379, 176, 477, 267]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0876; n_text_boxes=3; caption=A bunch of animals in a park of some sort.
raw/train2014/COCO_train2014_000000260029.jpg,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[441, 241, 490, 268]]","[[16, 58, 224, 158]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0677; n_text_boxes=1; caption=A table topped with a laptop computer and papers.
raw/train2014/COCO_train2014_000000260604.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[166, 194, 218, 225], [310, 216, 358, 250], [383, 232, 435, 267]]","[[428, 83, 580, 217], [506, 95, 640, 233], [328, 195, 455, 324]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0663; n_text_boxes=3; caption=A scale model replica of double deck buses and a parking lot.
raw/train2014/COCO_train2014_000000263762.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[-2, 278, 76, 317], [27, 362, 300, 387], [491, 249, 533, 273]]","[[86, 115, 477, 364], [479, 160, 640, 360]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3169; n_text_boxes=3; caption=A white bus with red lettering is seen driving on the street
raw/train2014/COCO_train2014_000000264365.jpg,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[464, 235, 600, 283], [379, 270, 461, 306], [356, 192, 464, 220], [355, 166, 436, 193], [392, 182, 437, 199]]","[[12, 66, 265, 325], [407, 0, 640, 163], [341, 193, 579, 288]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2403; n_text_boxes=5; caption=The book is laying by the coffee cup and banana.
raw/train2014/COCO_train2014_000000265173.jpg,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[411, 117, 436, 160]]","[[534, 287, 640, 427]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0543; n_text_boxes=1; caption=A woman standing next to a parking meter money collector
raw/train2014/COCO_train2014_000000265625.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[622, 385, 639, 465]]","[[41, 0, 608, 197]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3636; n_text_boxes=1; caption=a woman using her cell phone while the man looks on
raw/train2014/COCO_train2014_000000266550.jpg,broccoli,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[62, 333, 83, 373], [2, 221, 131, 281], [2, 343, 54, 372], [161, 339, 180, 372]]","[[374, 178, 640, 421]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2365; n_text_boxes=4; caption=A shopper paying for good at a produce market.
raw/train2014/COCO_train2014_000000267516.jpg,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[531, 1, 560, 25], [558, 86, 617, 137], [531, 86, 558, 110]]","[[102, 169, 326, 282]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0928; n_text_boxes=3; caption=Dog lying near wall with hat and other items nearby on sidewalk.
raw/train2014/COCO_train2014_000000267825.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[244, 623, 349, 638], [355, 623, 393, 637], [173, 622, 233, 638]]","[[0, 41, 292, 294]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2915; n_text_boxes=3; caption=A man walks with a young child in one arm and an umbrella in the other hand.
raw/train2014/COCO_train2014_000000270290.jpg,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[209, 405, 340, 421]]","[[212, 201, 413, 400], [0, 17, 168, 146], [312, 0, 479, 117]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1474; n_text_boxes=1; caption=A piece of cake sits on a plate with a fork.
raw/train2014/COCO_train2014_000000270651.jpg,carrot,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[459, 393, 626, 414], [265, 101, 307, 126], [249, 92, 301, 124], [323, 87, 386, 111], [262, 74, 293, 92]]","[[3, 161, 120, 381], [408, 9, 550, 159]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0933; n_text_boxes=5; caption=Several small bowls of food on a table.
raw/train2014/COCO_train2014_000000271363.jpg,boat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[457, 244, 502, 261]]","[[1, 277, 640, 328]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1061; n_text_boxes=1; caption=A long white paddle boat with people riding on top of it.
raw/train2014/COCO_train2014_000000272095.jpg,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[217, 90, 254, 121]]","[[69, 190, 304, 406]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1866; n_text_boxes=1; caption=A woman sitting in front of a laptop computer.
raw/train2014/COCO_train2014_000000272901.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[570, 15, 619, 29], [593, 30, 619, 68], [578, 68, 614, 84], [573, 30, 600, 69]]","[[47, 175, 214, 293], [348, 229, 485, 342]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0721; n_text_boxes=4; caption=A man riding a bike past a parked car.
raw/train2014/COCO_train2014_000000274160.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[201, 624, 290, 638], [295, 625, 414, 640]]","[[14, 221, 380, 561]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.4564; n_text_boxes=2; caption=The person is riding a dirt bike over a hill.
raw/train2014/COCO_train2014_000000274916.jpg,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[42, 317, 344, 376], [493, 243, 533, 265]]","[[231, 139, 377, 318]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0851; n_text_boxes=2; caption=A woman kneeling down next to a small black dog.
raw/train2014/COCO_train2014_000000275211.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[506, 82, 623, 113], [119, 449, 157, 466], [160, 447, 211, 465], [387, 409, 447, 420], [323, 236, 382, 249], [132, 252, 202, 266], [244, 460, 288, 476], [438, 234, 503, 246]]","[[0, 2, 295, 182], [378, 74, 640, 184]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1729; n_text_boxes=8; caption=A man standing at a food cart with signs for hot dogs.
raw/train2014/COCO_train2014_000000276766.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[52, 410, 122, 423], [140, 410, 226, 424]]","[[204, 143, 459, 325]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1698; n_text_boxes=2; caption=a bus that is parked in a parking lot
raw/train2014/COCO_train2014_000000277202.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[87, 237, 147, 251]]","[[59, 374, 185, 588]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0878; n_text_boxes=1; caption=A woman holding a glass of wine has her picture taken.
raw/train2014/COCO_train2014_000000278921.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[600, 112, 640, 138], [16, 148, 84, 158], [417, 181, 452, 204], [7, 125, 86, 141], [122, 211, 237, 230], [602, 87, 624, 122]]","[[365, 0, 595, 179]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1503; n_text_boxes=6; caption=A group of people walking across a large sidewalk.
raw/train2014/COCO_train2014_000000279324.jpg,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[332, 18, 491, 42]]","[[365, 128, 473, 431]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1119; n_text_boxes=1; caption=A dog doing tricks commanded by a person.
raw/train2014/COCO_train2014_000000281302.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[574, 81, 640, 114]]","[[34, 44, 599, 361]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.6569; n_text_boxes=1; caption=A motorcycle on display in a store with other bike accessories.
raw/train2014/COCO_train2014_000000283476.jpg,broccoli,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[455, 399, 624, 421]]","[[180, 162, 330, 333]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.093; n_text_boxes=1; caption=The plate is filled with vegetables as it sits on the table
