method,method_available,oracle_upper_bound,post_pred_label,strict_correct,alias_correct,target_prob_orig,target_prob_post,target_rank_orig,target_rank_post,distractor_prob_orig,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,target_prob_improved,target_prob_gain,target_rank_improved,distractor_prob_decreased,pairwise_recovered,recovers_top3,recovers_top5,example_id,human_label,original_strict_correct,original_alias_correct,high_confidence_failure,oracle_operator
matched_random_proposal_repair,True,False,broccoli,True,True,0.7878906726837158,0.5970150828361511,1,1.0,0.16801802814006805,0.3839569389820099,0.6198726445436478,0.21305814385414124,False,-0.1908755898475647,False,False,False,True,True,180,broccoli,True,True,False,
largest_region_repair,True,False,sandwich,False,False,0.7878906726837158,0.39708465337753296,1,2.0,0.16801802814006805,0.11773024499416351,0.6198726445436478,0.27935440838336945,False,-0.39080601930618286,False,True,False,True,True,180,broccoli,True,True,False,
ocr_proposal_repair,True,False,broccoli,True,True,0.7878906726837158,0.6656222939491272,1,1.0,0.16801802814006805,0.2977278530597687,0.6198726445436478,0.3678944408893585,False,-0.12226837873458862,False,False,False,True,True,180,broccoli,True,True,False,
original_clip_prediction,True,False,airplane,True,True,0.9963617920875549,0.9963617920875549,1,1.0,0.0028896096628159285,0.0028896096628159285,0.993472182424739,0.993472182424739,False,0.0,False,False,False,True,True,181,airplane,True,True,False,
oracle_text_box_repair,True,True,airplane,True,True,0.9963617920875549,0.9970391988754272,1,1.0,0.0028896096628159285,0.0021540019661188126,0.993472182424739,0.9948851969093084,False,0.0006774067878723145,False,False,True,True,True,181,airplane,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,airplane,True,True,0.9963617920875549,0.9970391988754272,1,1.0,0.0028896096628159285,0.0021540182642638683,0.993472182424739,0.9948851806111634,False,0.0006774067878723145,False,False,True,True,True,181,airplane,True,True,False,
cic_top1_repair_excl_ocr,True,False,airplane,True,True,0.9963617920875549,0.9860751032829285,1,1.0,0.0028896096628159285,0.006034203339368105,0.993472182424739,0.9800408999435604,False,-0.010286688804626465,False,False,False,True,True,181,airplane,True,True,False,
cic_top3_repair_excl_ocr,True,False,airplane,True,True,0.9963617920875549,0.9872113068898519,1,1.0,0.0028896096628159285,0.006201811445256074,0.993472182424739,0.9810094954445958,False,-0.009150485197703007,False,False,False,True,True,181,airplane,True,True,False,
cic_top1_repair_incl_ocr,True,False,airplane,True,True,0.9963617920875549,0.9860751032829285,1,1.0,0.0028896096628159285,0.006034203339368105,0.993472182424739,0.9800408999435604,False,-0.010286688804626465,False,False,False,True,True,181,airplane,True,True,False,
cic_top3_repair_incl_ocr,True,False,airplane,True,True,0.9963617920875549,0.9872113068898519,1,1.0,0.0028896096628159285,0.006201811445256074,0.993472182424739,0.9810094954445958,False,-0.009150485197703007,False,False,False,True,True,181,airplane,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,airplane,True,True,0.9963617920875549,0.9891231656074524,1,1.0,0.0028896096628159285,0.007102914620190859,0.993472182424739,0.9820202509872615,False,-0.007238626480102539,False,False,False,True,True,181,airplane,True,True,False,
matched_random_proposal_repair,True,False,airplane,True,True,0.9963617920875549,0.9957211017608643,1,1.0,0.0028896096628159285,0.003329587634652853,0.993472182424739,0.9923915141262114,False,-0.0006406903266906738,False,False,False,True,True,181,airplane,True,True,False,
largest_region_repair,True,False,airplane,True,True,0.9963617920875549,0.9860751032829285,1,1.0,0.0028896096628159285,0.006034203339368105,0.993472182424739,0.9800408999435604,False,-0.010286688804626465,False,False,False,True,True,181,airplane,True,True,False,
ocr_proposal_repair,True,False,airplane,True,True,0.9963617920875549,0.9963374137878418,1,1.0,0.0028896096628159285,0.0029165043961256742,0.993472182424739,0.9934209093917161,False,-2.4378299713134766e-05,False,False,False,True,True,181,airplane,True,True,False,
original_clip_prediction,True,False,apple,True,True,0.7802679538726807,0.7802679538726807,1,1.0,0.044126927852630615,0.044126927852630615,0.73614102602005,0.73614102602005,False,0.0,False,False,False,True,True,182,apple,True,True,False,
oracle_text_box_repair,True,True,apple,True,True,0.7802679538726807,0.799846887588501,1,1.0,0.044126927852630615,0.04167550057172775,0.73614102602005,0.7581713870167732,True,0.019578933715820312,False,False,True,True,True,182,apple,True,True,False,gray_fill
oracle_best_global_op,True,True,apple,True,True,0.7802679538726807,0.7969344854354858,1,1.0,0.044126927852630615,0.042709480971097946,0.73614102602005,0.7542250044643879,True,0.016666531562805176,False,False,True,True,True,182,apple,True,True,False,
cic_top1_repair_excl_ocr,True,False,apple,True,True,0.7802679538726807,0.6139354109764099,1,1.0,0.044126927852630615,0.22564710676670074,0.73614102602005,0.38828830420970917,False,-0.16633254289627075,False,False,False,True,True,182,apple,True,True,False,
cic_top3_repair_excl_ocr,True,False,apple,True,True,0.7802679538726807,0.3206755965948105,1,1.0,0.044126927852630615,0.313233678539594,0.73614102602005,0.00744191805521649,False,-0.4595923572778702,False,False,False,True,True,182,apple,True,True,False,
cic_top1_repair_incl_ocr,True,False,apple,True,True,0.7802679538726807,0.6139354109764099,1,1.0,0.044126927852630615,0.22564710676670074,0.73614102602005,0.38828830420970917,False,-0.16633254289627075,False,False,False,True,True,182,apple,True,True,False,
cic_top3_repair_incl_ocr,True,False,apple,True,True,0.7802679538726807,0.3206755965948105,1,1.0,0.044126927852630615,0.313233678539594,0.73614102602005,0.00744191805521649,False,-0.4595923572778702,False,False,False,True,True,182,apple,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,apple,True,True,0.7802679538726807,0.7371562123298645,1,1.0,0.044126927852630615,0.06982214003801346,0.73614102602005,0.667334072291851,False,-0.04311174154281616,False,False,False,True,True,182,apple,True,True,False,
matched_random_proposal_repair,True,False,apple,True,True,0.7802679538726807,0.8238987922668457,1,1.0,0.044126927852630615,0.04010186344385147,0.73614102602005,0.7837969288229942,True,0.04363083839416504,False,False,True,True,True,182,apple,True,True,False,
largest_region_repair,True,False,orange,False,False,0.7802679538726807,0.16724659502506256,1,2.0,0.044126927852630615,0.3844161331653595,0.73614102602005,-0.21716953814029694,False,-0.6130213588476181,False,False,False,True,True,182,apple,True,True,False,
ocr_proposal_repair,True,False,apple,True,True,0.7802679538726807,0.7808486819267273,1,1.0,0.044126927852630615,0.045176345854997635,0.73614102602005,0.7356723360717297,False,0.0005807280540466309,False,False,False,True,True,182,apple,True,True,False,
original_clip_prediction,True,False,motorcycle,True,True,0.9989641904830933,0.9989641904830933,1,1.0,0.0008952081552706659,0.0008952081552706659,0.9980689823278226,0.9980689823278226,False,0.0,False,False,False,True,True,183,motorcycle,True,True,False,
oracle_text_box_repair,True,True,motorcycle,True,True,0.9989641904830933,0.9990513920783997,1,1.0,0.0008952081552706659,0.000826814619358629,0.9980689823278226,0.998224577459041,False,8.720159530639648e-05,False,False,True,True,True,183,motorcycle,True,True,False,expanded_blur_1.25
oracle_best_global_op,True,True,motorcycle,True,True,0.9989641904830933,0.9988352656364441,1,1.0,0.0008952081552706659,0.0010231778724119067,0.9980689823278226,0.9978120877640322,False,-0.00012892484664916992,False,False,False,True,True,183,motorcycle,True,True,False,
cic_top1_repair_excl_ocr,True,False,motorcycle,True,True,0.9989641904830933,0.9981890320777893,1,1.0,0.0008952081552706659,0.0014438664074987173,0.9980689823278226,0.9967451656702906,False,-0.0007751584053039551,False,False,False,True,True,183,motorcycle,True,True,False,
cic_top3_repair_excl_ocr,True,False,motorcycle,True,True,0.9989641904830933,0.9980542461077372,1,1.0,0.0008952081552706659,0.0015543772218128045,0.9980689823278226,0.9964998688859243,False,-0.0009099443753560754,False,False,False,True,True,183,motorcycle,True,True,False,
cic_top1_repair_incl_ocr,True,False,motorcycle,True,True,0.9989641904830933,0.9981890320777893,1,1.0,0.0008952081552706659,0.0014438664074987173,0.9980689823278226,0.9967451656702906,False,-0.0007751584053039551,False,False,False,True,True,183,motorcycle,True,True,False,
cic_top3_repair_incl_ocr,True,False,motorcycle,True,True,0.9989641904830933,0.9980542461077372,1,1.0,0.0008952081552706659,0.0015543772218128045,0.9980689823278226,0.9964998688859243,False,-0.0009099443753560754,False,False,False,True,True,183,motorcycle,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,motorcycle,True,True,0.9989641904830933,0.9973672032356262,1,1.0,0.0008952081552706659,0.002280233893543482,0.9980689823278226,0.9950869693420827,False,-0.001596987247467041,False,False,False,True,True,183,motorcycle,True,True,False,
matched_random_proposal_repair,True,False,motorcycle,True,True,0.9989641904830933,0.9984094500541687,1,1.0,0.0008952081552706659,0.0014183473540470004,0.9980689823278226,0.9969911027001217,False,-0.0005547404289245605,False,False,False,True,True,183,motorcycle,True,True,False,
largest_region_repair,True,False,motorcycle,True,True,0.9989641904830933,0.9983349442481995,1,1.0,0.0008952081552706659,0.0014518741518259048,0.9980689823278226,0.9968830700963736,False,-0.0006292462348937988,False,False,False,True,True,183,motorcycle,True,True,False,
ocr_proposal_repair,True,False,motorcycle,True,True,0.9989641904830933,0.9988999366760254,1,1.0,0.0008952081552706659,0.0009628526167944074,0.9980689823278226,0.997937084059231,False,-6.42538070678711e-05,False,False,False,True,True,183,motorcycle,True,True,False,
original_clip_prediction,True,False,dog,True,True,0.9951319694519043,0.9951319694519043,1,1.0,0.002322200918570161,0.002322200918570161,0.9928097685333341,0.9928097685333341,False,0.0,False,False,False,True,True,184,dog,True,True,False,
oracle_text_box_repair,True,True,dog,True,True,0.9951319694519043,0.9951554536819458,1,1.0,0.002322200918570161,0.0022248649038374424,0.9928097685333341,0.9929305887781084,False,2.3484230041503906e-05,False,False,True,True,True,184,dog,True,True,False,gaussian_blur
oracle_best_global_op,True,True,dog,True,True,0.9951319694519043,0.984386146068573,1,1.0,0.002322200918570161,0.0018289387226104736,0.9928097685333341,0.9825572073459625,False,-0.010745823383331299,False,False,False,True,True,184,dog,True,True,False,
cic_top1_repair_excl_ocr,True,False,cat,False,False,0.9951319694519043,0.14436711370944977,1,2.0,0.002322200918570161,0.8401499390602112,0.9928097685333341,-0.6957828253507614,False,-0.8507648557424545,False,False,False,True,True,184,dog,True,True,False,
cic_top3_repair_excl_ocr,True,False,dog,True,True,0.9951319694519043,0.7103788455327352,1,1.0,0.002322200918570161,0.28283221973106265,0.9928097685333341,0.4275466258016726,False,-0.28475312391916907,False,False,False,True,True,184,dog,True,True,False,
cic_top1_repair_incl_ocr,True,False,cat,False,False,0.9951319694519043,0.14436711370944977,1,2.0,0.002322200918570161,0.8401499390602112,0.9928097685333341,-0.6957828253507614,False,-0.8507648557424545,False,False,False,True,True,184,dog,True,True,False,
cic_top3_repair_incl_ocr,True,False,dog,True,True,0.9951319694519043,0.7103788455327352,1,1.0,0.002322200918570161,0.28283221973106265,0.9928097685333341,0.4275466258016726,False,-0.28475312391916907,False,False,False,True,True,184,dog,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,cat,False,False,0.9951319694519043,0.20242108404636383,1,2.0,0.002322200918570161,0.7759075164794922,0.9928097685333341,-0.5734864324331284,False,-0.7927108854055405,False,False,False,True,True,184,dog,True,True,False,
matched_random_proposal_repair,True,False,dog,True,True,0.9951319694519043,0.995849609375,1,1.0,0.002322200918570161,0.0020212954841554165,0.9928097685333341,0.9938283138908446,False,0.0007176399230957031,False,False,True,True,True,184,dog,True,True,False,
largest_region_repair,True,False,dog,True,True,0.9951319694519043,0.9969094395637512,1,1.0,0.002322200918570161,0.0012909685028716922,0.9928097685333341,0.9956184710608795,False,0.0017774701118469238,False,False,True,True,True,184,dog,True,True,False,
ocr_proposal_repair,True,False,dog,True,True,0.9951319694519043,0.995453953742981,1,1.0,0.002322200918570161,0.0019027127418667078,0.9928097685333341,0.9935512410011142,False,0.00032198429107666016,False,False,True,True,True,184,dog,True,True,False,
original_clip_prediction,True,False,pizza,True,True,0.9610874652862549,0.9610874652862549,1,1.0,0.02681007981300354,0.02681007981300354,0.9342773854732513,0.9342773854732513,False,0.0,False,False,False,True,True,185,pizza,True,True,False,
oracle_text_box_repair,True,True,pizza,True,True,0.9610874652862549,0.9618291258811951,1,1.0,0.02681007981300354,0.018271081149578094,0.9342773854732513,0.943558044731617,False,0.0007416605949401855,False,False,True,True,True,185,pizza,True,True,False,gaussian_blur
oracle_best_global_op,True,True,pizza,True,True,0.9610874652862549,0.8740584254264832,1,1.0,0.02681007981300354,0.09770480543375015,0.9342773854732513,0.776353619992733,False,-0.08702903985977173,False,False,False,True,True,185,pizza,True,True,False,
cic_top1_repair_excl_ocr,True,False,cake,False,False,0.9610874652862549,0.045513276010751724,1,3.0,0.02681007981300354,0.8272593021392822,0.9342773854732513,-0.7817460261285305,False,-0.9155741892755032,False,False,False,True,True,185,pizza,True,True,False,
cic_top3_repair_excl_ocr,True,False,cake,False,False,0.9610874652862549,0.10071410362919171,1,3.0,0.02681007981300354,0.7419041792551676,0.9342773854732513,-0.6411900756259759,False,-0.8603733616570631,False,False,False,True,True,185,pizza,True,True,False,
cic_top1_repair_incl_ocr,True,False,cake,False,False,0.9610874652862549,0.045513276010751724,1,3.0,0.02681007981300354,0.8272593021392822,0.9342773854732513,-0.7817460261285305,False,-0.9155741892755032,False,False,False,True,True,185,pizza,True,True,False,
cic_top3_repair_incl_ocr,True,False,cake,False,False,0.9610874652862549,0.10071410362919171,1,3.0,0.02681007981300354,0.7419041792551676,0.9342773854732513,-0.6411900756259759,False,-0.8603733616570631,False,False,False,True,True,185,pizza,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,hot dog,False,False,0.9610874652862549,0.017496058717370033,1,6.0,0.02681007981300354,0.20847100019454956,0.9342773854732513,-0.19097494147717953,False,-0.9435914065688848,False,False,False,False,False,185,pizza,True,True,False,
matched_random_proposal_repair,True,False,cake,False,False,0.9610874652862549,0.2940255403518677,1,2.0,0.02681007981300354,0.3432861566543579,0.9342773854732513,-0.049260616302490234,False,-0.6670619249343872,False,False,False,True,True,185,pizza,True,True,False,
largest_region_repair,True,False,hot dog,False,False,0.9610874652862549,0.03171752020716667,1,7.0,0.02681007981300354,0.15347474813461304,0.9342773854732513,-0.12175722792744637,False,-0.9293699450790882,False,False,False,False,False,185,pizza,True,True,False,
ocr_proposal_repair,False,False,,,,0.9610874652862549,,1,,0.02681007981300354,,0.9342773854732513,,,,,,,,,185,pizza,True,True,False,
original_clip_prediction,True,False,bus,True,True,0.8941157460212708,0.8941157460212708,1,1.0,0.10358890146017075,0.10358890146017075,0.7905268445611,0.7905268445611,False,0.0,False,False,False,True,True,186,bus,True,True,False,
oracle_text_box_repair,True,True,bus,True,True,0.8941157460212708,0.9547339081764221,1,1.0,0.10358890146017075,0.04013140872120857,0.7905268445611,0.9146024994552135,True,0.06061816215515137,False,True,True,True,True,186,bus,True,True,False,expanded_blur_1.25
oracle_best_global_op,True,True,bus,True,True,0.8941157460212708,0.9442141652107239,1,1.0,0.10358890146017075,0.05190548673272133,0.7905268445611,0.8923086784780025,True,0.050098419189453125,False,True,True,True,True,186,bus,True,True,False,
cic_top1_repair_excl_ocr,True,False,bus,True,True,0.8941157460212708,0.6941061615943909,1,1.0,0.10358890146017075,0.30086126923561096,0.7905268445611,0.3932448923587799,False,-0.20000958442687988,False,False,False,True,True,186,bus,True,True,False,
cic_top3_repair_excl_ocr,True,False,bus,True,True,0.8941157460212708,0.6249133745829264,1,1.0,0.10358890146017075,0.37103329102198285,0.7905268445611,0.25388008356094355,False,-0.26920237143834436,False,False,False,True,True,186,bus,True,True,False,
cic_top1_repair_incl_ocr,True,False,bus,True,True,0.8941157460212708,0.6941061615943909,1,1.0,0.10358890146017075,0.30086126923561096,0.7905268445611,0.3932448923587799,False,-0.20000958442687988,False,False,False,True,True,186,bus,True,True,False,
cic_top3_repair_incl_ocr,True,False,bus,True,True,0.8941157460212708,0.6249133745829264,1,1.0,0.10358890146017075,0.37103329102198285,0.7905268445611,0.25388008356094355,False,-0.26920237143834436,False,False,False,True,True,186,bus,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,bus,True,True,0.8941157460212708,0.8696238994598389,1,1.0,0.10358890146017075,0.12865200638771057,0.7905268445611,0.7409718930721283,False,-0.024491846561431885,False,False,False,True,True,186,bus,True,True,False,
matched_random_proposal_repair,True,False,bus,True,True,0.8941157460212708,0.898622453212738,1,1.0,0.10358890146017075,0.09129978716373444,0.7905268445611,0.8073226660490036,False,0.004506707191467285,False,True,True,True,True,186,bus,True,True,False,
largest_region_repair,True,False,bus,True,True,0.8941157460212708,0.8817321062088013,1,1.0,0.10358890146017075,0.11542646586894989,0.7905268445611,0.7663056403398514,False,-0.012383639812469482,False,False,False,True,True,186,bus,True,True,False,
ocr_proposal_repair,False,False,,,,0.8941157460212708,,1,,0.10358890146017075,,0.7905268445611,,,,,,,,,186,bus,True,True,False,
original_clip_prediction,True,False,bus,True,True,0.9997020363807678,0.9997020363807678,1,1.0,0.00014036960783414543,0.00014036960783414543,0.9995616667729337,0.9995616667729337,False,0.0,False,False,False,True,True,187,bus,True,True,False,
oracle_text_box_repair,True,True,bus,True,True,0.9997020363807678,0.9998373985290527,1,1.0,0.00014036960783414543,6.130002293502912e-05,0.9995616667729337,0.9997760985061177,False,0.0001353621482849121,False,False,True,True,True,187,bus,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,bus,True,True,0.9997020363807678,0.9998373985290527,1,1.0,0.00014036960783414543,6.130083784228191e-05,0.9995616667729337,0.9997760976912105,False,0.0001353621482849121,False,False,True,True,True,187,bus,True,True,False,
cic_top1_repair_excl_ocr,True,False,bus,True,True,0.9997020363807678,0.9987934827804565,1,1.0,0.00014036960783414543,0.00022386519412975758,0.9995616667729337,0.9985696175863268,False,-0.0009085536003112793,False,False,False,True,True,187,bus,True,True,False,
cic_top3_repair_excl_ocr,True,False,bus,True,True,0.9997020363807678,0.9986921747525533,1,1.0,0.00014036960783414543,0.00020183136803098023,0.9995616667729337,0.9984903433845224,False,-0.0010098616282144812,False,False,False,True,True,187,bus,True,True,False,
cic_top1_repair_incl_ocr,True,False,bus,True,True,0.9997020363807678,0.9987934827804565,1,1.0,0.00014036960783414543,0.00022386519412975758,0.9995616667729337,0.9985696175863268,False,-0.0009085536003112793,False,False,False,True,True,187,bus,True,True,False,
cic_top3_repair_incl_ocr,True,False,bus,True,True,0.9997020363807678,0.9986921747525533,1,1.0,0.00014036960783414543,0.00020183136803098023,0.9995616667729337,0.9984903433845224,False,-0.0010098616282144812,False,False,False,True,True,187,bus,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,bus,True,True,0.9997020363807678,0.99710613489151,1,1.0,0.00014036960783414543,0.0005672051920555532,0.9995616667729337,0.9965389296994545,False,-0.0025959014892578125,False,False,False,True,True,187,bus,True,True,False,
matched_random_proposal_repair,True,False,bus,True,True,0.9997020363807678,0.9996453523635864,1,1.0,0.00014036960783414543,0.00013637571828439832,0.9995616667729337,0.999508976645302,False,-5.6684017181396484e-05,False,False,False,True,True,187,bus,True,True,False,
largest_region_repair,True,False,bus,True,True,0.9997020363807678,0.9987934827804565,1,1.0,0.00014036960783414543,0.00022386519412975758,0.9995616667729337,0.9985696175863268,False,-0.0009085536003112793,False,False,False,True,True,187,bus,True,True,False,
ocr_proposal_repair,True,False,bus,True,True,0.9997020363807678,0.9997424483299255,1,1.0,0.00014036960783414543,0.00012733452604152262,0.9995616667729337,0.999615113803884,False,4.0411949157714844e-05,False,False,True,True,True,187,bus,True,True,False,
original_clip_prediction,True,False,clock,True,True,0.9998231530189514,0.9998231530189514,1,1.0,6.449176726164296e-05,6.449176726164296e-05,0.9997586612516898,0.9997586612516898,False,0.0,False,False,False,True,True,188,clock,True,True,False,
oracle_text_box_repair,True,True,clock,True,True,0.9998231530189514,0.999847412109375,1,1.0,6.449176726164296e-05,5.126101314090192e-05,0.9997586612516898,0.9997961510962341,False,2.4259090423583984e-05,False,False,True,True,True,188,clock,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,clock,True,True,0.9998231530189514,0.999847412109375,1,1.0,6.449176726164296e-05,5.126071846461855e-05,0.9997586612516898,0.9997961513909104,False,2.4259090423583984e-05,False,False,True,True,True,188,clock,True,True,False,
cic_top1_repair_excl_ocr,True,False,clock,True,True,0.9998231530189514,0.999447762966156,1,1.0,6.449176726164296e-05,0.00015428458573296666,0.9997586612516898,0.999293478380423,False,-0.00037539005279541016,False,False,False,True,True,188,clock,True,True,False,
cic_top3_repair_excl_ocr,True,False,clock,True,True,0.9998231530189514,0.9995236992835999,1,1.0,6.449176726164296e-05,0.00016361290666585168,0.9997586612516898,0.999360086376934,False,-0.0002994537353515625,False,False,False,True,True,188,clock,True,True,False,
cic_top1_repair_incl_ocr,True,False,clock,True,True,0.9998231530189514,0.999447762966156,1,1.0,6.449176726164296e-05,0.00015428458573296666,0.9997586612516898,0.999293478380423,False,-0.00037539005279541016,False,False,False,True,True,188,clock,True,True,False,
cic_top3_repair_incl_ocr,True,False,clock,True,True,0.9998231530189514,0.9995236992835999,1,1.0,6.449176726164296e-05,0.00016361290666585168,0.9997586612516898,0.999360086376934,False,-0.0002994537353515625,False,False,False,True,True,188,clock,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,clock,True,True,0.9998231530189514,0.9994986057281494,1,1.0,6.449176726164296e-05,8.323643123731017e-05,0.9997586612516898,0.9994153692969121,False,-0.00032454729080200195,False,False,False,True,True,188,clock,True,True,False,
matched_random_proposal_repair,True,False,clock,True,True,0.9998231530189514,0.999447762966156,1,1.0,6.449176726164296e-05,0.00015428458573296666,0.9997586612516898,0.999293478380423,False,-0.00037539005279541016,False,False,False,True,True,188,clock,True,True,False,
largest_region_repair,True,False,clock,True,True,0.9998231530189514,0.999675989151001,1,1.0,6.449176726164296e-05,6.416648102458566e-05,0.9997586612516898,0.9996118226699764,False,-0.00014716386795043945,False,False,False,True,True,188,clock,True,True,False,
ocr_proposal_repair,True,False,clock,True,True,0.9998231530189514,0.9998289346694946,1,1.0,6.449176726164296e-05,6.280597881413996e-05,0.9997586612516898,0.9997661286906805,False,5.781650543212891e-06,False,False,True,True,True,188,clock,True,True,False,
original_clip_prediction,True,False,laptop,True,True,0.9167611002922058,0.9167611002922058,1,1.0,0.0589839331805706,0.0589839331805706,0.8577771671116352,0.8577771671116352,False,0.0,False,False,False,True,True,189,laptop,True,True,False,
oracle_text_box_repair,True,True,laptop,True,True,0.9167611002922058,0.9329708814620972,1,1.0,0.0589839331805706,0.04993954673409462,0.8577771671116352,0.8830313347280025,True,0.016209781169891357,False,False,True,True,True,189,laptop,True,True,False,expanded_blur_1.25
oracle_best_global_op,True,True,laptop,True,True,0.9167611002922058,0.834979236125946,1,1.0,0.0589839331805706,0.1212306097149849,0.8577771671116352,0.7137486264109612,False,-0.08178186416625977,False,False,False,True,True,189,laptop,True,True,False,
cic_top1_repair_excl_ocr,True,False,laptop,True,True,0.9167611002922058,0.848101019859314,1,1.0,0.0589839331805706,0.08217392861843109,0.8577771671116352,0.7659270912408829,False,-0.06866008043289185,False,False,False,True,True,189,laptop,True,True,False,
cic_top3_repair_excl_ocr,True,False,laptop,True,True,0.9167611002922058,0.8784945607185364,1,1.0,0.0589839331805706,0.07585467646519344,0.8577771671116352,0.802639884253343,False,-0.038266539573669434,False,False,False,True,True,189,laptop,True,True,False,
cic_top1_repair_incl_ocr,True,False,laptop,True,True,0.9167611002922058,0.848101019859314,1,1.0,0.0589839331805706,0.08217392861843109,0.8577771671116352,0.7659270912408829,False,-0.06866008043289185,False,False,False,True,True,189,laptop,True,True,False,
cic_top3_repair_incl_ocr,True,False,laptop,True,True,0.9167611002922058,0.8784945607185364,1,1.0,0.0589839331805706,0.07585467646519344,0.8577771671116352,0.802639884253343,False,-0.038266539573669434,False,False,False,True,True,189,laptop,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,laptop,True,True,0.9167611002922058,0.7658591866493225,1,1.0,0.0589839331805706,0.1596500426530838,0.8577771671116352,0.6062091439962387,False,-0.1509019136428833,False,False,False,True,True,189,laptop,True,True,False,
matched_random_proposal_repair,True,False,laptop,True,True,0.9167611002922058,0.903907060623169,1,1.0,0.0589839331805706,0.06622172147035599,0.8577771671116352,0.837685339152813,False,-0.012854039669036865,False,False,False,True,True,189,laptop,True,True,False,
largest_region_repair,True,False,laptop,True,True,0.9167611002922058,0.880618691444397,1,1.0,0.0589839331805706,0.07737189531326294,0.8577771671116352,0.803246796131134,False,-0.03614240884780884,False,False,False,True,True,189,laptop,True,True,False,
ocr_proposal_repair,True,False,laptop,True,True,0.9167611002922058,0.9162144064903259,1,1.0,0.0589839331805706,0.05864865332841873,0.8577771671116352,0.8575657531619072,False,-0.0005466938018798828,False,False,False,True,True,189,laptop,True,True,False,
original_clip_prediction,True,False,laptop,True,True,0.9996578693389893,0.9996578693389893,1,1.0,7.679568079765886e-05,7.679568079765886e-05,0.9995810736581916,0.9995810736581916,False,0.0,False,False,False,True,True,190,laptop,True,True,False,
oracle_text_box_repair,True,True,laptop,True,True,0.9996578693389893,0.9996762275695801,1,1.0,7.679568079765886e-05,6.309233140200377e-05,0.9995810736581916,0.9996131352381781,False,1.8358230590820312e-05,False,False,True,True,True,190,laptop,True,True,False,gray_fill
oracle_best_global_op,True,True,laptop,True,True,0.9996578693389893,0.999582827091217,1,1.0,7.679568079765886e-05,7.257867400767282e-05,0.9995810736581916,0.9995102484172094,False,-7.50422477722168e-05,False,False,False,True,True,190,laptop,True,True,False,
cic_top1_repair_excl_ocr,True,False,laptop,True,True,0.9996578693389893,0.9987069368362427,1,1.0,7.679568079765886e-05,0.00036442375858314335,0.9995810736581916,0.9983425130776595,False,-0.000950932502746582,False,False,False,True,True,190,laptop,True,True,False,
cic_top3_repair_excl_ocr,True,False,laptop,True,True,0.9996578693389893,0.9991124669710795,1,1.0,7.679568079765886e-05,0.00027668422262649983,0.9995810736581916,0.998835782748453,False,-0.0005454023679097864,False,False,False,True,True,190,laptop,True,True,False,
cic_top1_repair_incl_ocr,True,False,laptop,True,True,0.9996578693389893,0.9987069368362427,1,1.0,7.679568079765886e-05,0.00036442375858314335,0.9995810736581916,0.9983425130776595,False,-0.000950932502746582,False,False,False,True,True,190,laptop,True,True,False,
cic_top3_repair_incl_ocr,True,False,laptop,True,True,0.9996578693389893,0.9991124669710795,1,1.0,7.679568079765886e-05,0.00027668422262649983,0.9995810736581916,0.998835782748453,False,-0.0005454023679097864,False,False,False,True,True,190,laptop,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,laptop,True,True,0.9996578693389893,0.9994970560073853,1,1.0,7.679568079765886e-05,0.00013875713921152055,0.9995810736581916,0.9993582988681737,False,-0.0001608133316040039,False,False,False,True,True,190,laptop,True,True,False,
matched_random_proposal_repair,True,False,laptop,True,True,0.9996578693389893,0.9998070597648621,1,1.0,7.679568079765886e-05,5.068427708465606e-05,0.9995810736581916,0.9997563754877774,False,0.00014919042587280273,False,False,True,True,True,190,laptop,True,True,False,
largest_region_repair,True,False,laptop,True,True,0.9996578693389893,0.9991531372070312,1,1.0,7.679568079765886e-05,0.0003203467058483511,0.9995810736581916,0.9988327905011829,False,-0.0005047321319580078,False,False,False,True,True,190,laptop,True,True,False,
ocr_proposal_repair,False,False,,,,0.9996578693389893,,1,,7.679568079765886e-05,,0.9995810736581916,,,,,,,,,190,laptop,True,True,False,
original_clip_prediction,True,False,teddy bear,True,True,0.9883412718772888,0.9883412718772888,1,1.0,0.011556499637663364,0.011556499637663364,0.9767847722396255,0.9767847722396255,False,0.0,False,False,False,True,True,191,teddy bear,True,True,False,
oracle_text_box_repair,True,True,teddy bear,True,True,0.9883412718772888,0.9905049204826355,1,1.0,0.011556499637663364,0.009333718568086624,0.9767847722396255,0.9811712019145489,False,0.0021636486053466797,False,False,True,True,True,191,teddy bear,True,True,False,gaussian_blur
